,ID,date,promotion,match_fixture,meltzer_rating,match_type,rating,votes
2686,126,18.07.2019,New Japan Pro Wrestling,KENTA vs. Lance Archer,***1/2,Singles,6.28,39
2687,128,17.07.2019,All Japan Pro Wrestling,Kento Miyahara & Yuma Aoyagi vs. Dylan James & Zeus ,****,Tag Team, , 
2688,130,17.07.2019,All Japan Pro Wrestling,Banana Senga & Tsutomu Oosugi vs. Hikaru Sato & Yusuke Okada,***3/4,Tag Team, , 
2689,132,15.07.2019,Dramatic Dream Team,Akito vs. ASUKA,,IPPON Fluorescent Lighttube Death,8.42,49
2690,134,15.07.2019,Dramatic Dream Team,"Mizuki Watase, Shunma Katsumata & Yuki Ino vs. Naomi Yoshimura, Nobuhiro Shimatani & Yuki Ueno",,Six Man Tag Team,6.43,13
2691,136,15.07.2019,Dramatic Dream Team,Konosuke Takeshita vs. Tetsuya Endo,****1/2,Singles,9.56,81
2692,138,15.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Juice Robinson,***1/4,Singles,6.81,95
2693,140,14.07.2019,New Japan Pro Wrestling,SANADA vs. Will Ospreay,****3/4,Singles,8.04,147
2694,142,14.07.2019,New Japan Pro Wrestling,EVIL vs. Kota Ibushi,****3/4,Singles,7.79,127
2695,144,14.07.2019,New Japan Pro Wrestling,Bad Luck Fale vs. Lance Archer,***,Singles,5.60,111
2696,146,14.07.2019,World Wrestling Entertainment,Aleister Black vs. Cesaro,***3/4,Singles,7.71,107
2697,148,14.07.2019,World Wrestling Entertainment,Drew McIntyre & Shane McMahon vs. Roman Reigns & The Undertaker,****,No Holds Barred,6.68,56
2698,150,14.07.2019,World Wrestling Entertainment,Bobby Lashley vs. Braun Strowman,***3/4,Last Man Standing,6.77,46
2699,152,13.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Tomohiro Ishii,****1/2,Singles,8.33,176
2700,55,03.08.2019,New Japan Pro Wrestling,Kazuchika Okada vs. SANADA,*****,Singles,9.25,174
2701,57,03.08.2019,Lucha Libre AAA World Wide,"Carta Brava Jr. , Mocho Cota Jr. & Tito Santana  vs. El Hijo del Vikingo, Golden Magic & Myzteziz Jr. vs. Mamba, Maximo & Pimpinela Escarlata",***3/4,Three Way Nine Man Tag Team,7.23,21
2702,59,03.08.2019,Lucha Libre AAA World Wide,"Aramis , Arez & Toxin  vs. Arkangel Divino, Astrolux & Dragon Bane",***3/4,Six Man Tag Team,8.10,20
2703,61,02.08.2019,Scenic City Invitational,Daniel Makabe vs. Tony Deppen,,Singles,7.60,9
2704,63,01.08.2019,New Japan Pro Wrestling,Juice Robinson vs. Tetsuya Naito,***1/2,Singles,6.92,85
2705,65,30.07.2019,New Japan Pro Wrestling,Will Ospreay vs. Zack Sabre Jr.,****1/2,Singles,8.59,136
2706,67,30.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Lance Archer,***3/4,Singles,7.03,103
2707,69,28.07.2019,PROGRESS Wrestling,James Drake  & Zack Gibson vs. Kyle Fletcher & Mark Davis,,Tag Team, , 
2708,71,28.07.2019,Pro Wrestling ZERO1,Jushin Thunder Liger & The Great Sasuke vs. Shinjiro Otani & Tatsuhito Takaiwa,,Tag Team, , 
2709,73,28.07.2019,Beyond Wrestling,Chris Dickinson vs. Daisuke Sekimoto,,Singles,8.18,27
2710,75,28.07.2019,Pro Wrestling ZERO1,ASUKA vs. Kohei Sato,,Singles,7.00,7
2711,77,28.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tetsuya Naito,****1/4,Singles,7.94,139
2712,79,28.07.2019,New Japan Pro Wrestling,Jay White vs. Shingo Takagi,****1/2,Singles,7.82,109
2713,81,27.07.2019,All Japan Pro Wrestling,Jake Lee & Naoya Nomura vs. Shuji Ishikawa & Suwama,,Tag Team,7.58,11
2714,83,27.07.2019,Pro Wrestling NOAH,Go Shiozaki vs. Hideki Suzuki,,Singles,7.54,12
2715,85,27.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Lance Archer,****,Singles,7.54,112
2716,87,27.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. SANADA,****,Singles,6.77,93
2717,89,26.07.2019,Pro Wrestling Guerrilla,Chuck Taylor & Trent vs. Evil Uno & Stu Grayson,***3/4,Tag Team, , 
2718,91,26.07.2019,Pro Wrestling Guerrilla,"Black Taurus, Laredo Kid & Puma King vs. Bandido  , Flamita & Rey Horus",*****,Six Man Tag Team, , 
2719,93,26.07.2019,Pro Wrestling Guerrilla,Brody King vs. David Starr,***1/4,Singles, , 
2720,95,25.07.2019,Major League Wrestling,Davey Boy Smith Jr. vs. Timothy Thatcher,,Singles,6.17,5
2721,97,24.07.2019,Beyond Wrestling,Daniel Garcia vs. Kevin Blackwood,,Singles, , 
2722,99,24.07.2019,World Wonder Ring Stardom,Arisa Hoshiki vs. Hazuki,,Singles,8.59,31
2723,101,24.07.2019,New Japan Pro Wrestling,Tetsuya Naito vs. Tomohiro Ishii,****1/2,Singles,8.80,146
2724,103,21.07.2019,Dramatic Dream Team,Chris Brookes vs. Konosuke Takeshita,,Singles,7.58,18
2725,105,21.07.2019,Dragon Gate,Ben-K vs. PAC,****1/2,Singles,8.11,45
2726,107,21.07.2019,Dragon Gate,Kzy vs. Shun Skywalker,****1/4,Singles,7.81,36
2727,109,21.07.2019,Dragon Gate,"Dragon Kid, Masato Yoshino & Ultimo Dragon vs. Masaaki Mochizuki, Shuji Kondo & Takuya Sugawara",****1/2,Six Man Tag Team,7.18,27
2728,111,20.07.2019,Ring Of Honor,Jay Briscoe & Mark Briscoe vs. Tama Tonga & Tanga Loa,,Street Fight,8.37,26
2729,113,20.07.2019,Ring Of Honor,Jay Lethal vs. Kenny King vs. Matt Taven,,Three Way,7.06,16
2730,115,20.07.2019,New Japan Pro Wrestling,EVIL vs. KENTA,****,Singles,7.33,131
2731,117,20.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Lance Archer,***1/2,Singles,6.82,117
2732,119,19.07.2019,New Japan Pro Wrestling,Shingo Takagi vs. Taichi,****,Singles,7.86,127
2733,121,19.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Juice Robinson,***1/2,Singles,6.60,107
2734,123,18.07.2019,New Japan Pro Wrestling,EVIL vs. SANADA,****1/4,Singles,7.80,122
2735,125,18.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Will Ospreay,*****,Singles,9.20,213
2736,127,17.07.2019,Beyond Wrestling,Brandon Thurston vs. Wheeler Yuta,,Singles, , 
2737,129,17.07.2019,All Japan Pro Wrestling,Atsushi Maruyama & Black Menso-re vs. Kagetora & Yosuke Santa Maria,***1/2,Tag Team, , 
2738,131,16.07.2019,World Wrestling Entertainment,Chad Gable vs. Gentleman Jack Gallagher,****,Singles,8.22,63
2739,133,15.07.2019,Dramatic Dream Team,Daisuke Sasaki & Soma Takao vs. HARASHIMA & Yasu Urano,,Tag Team,7.72,28
2740,135,15.07.2019,Dramatic Dream Team,Chris Brookes & Masahiro Takanashi vs. MAO & Mike Bailey,,Tag Team,7.13,15
2741,137,15.07.2019,New Japan Pro Wrestling,Jay White vs. Tomohiro Ishii,****1/2,Singles,9.02,169
2742,139,15.07.2019,New Japan Pro Wrestling,Taichi vs. Tetsuya Naito,,Singles,7.23,107
2743,141,14.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Zack Sabre Jr.,****1/2,Singles,7.98,152
2744,143,14.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. KENTA,****1/2,Singles,8.43,171
2745,145,14.07.2019,World Wrestling Entertainment,AJ Styles vs. Ricochet,***3/4,Singles,7.54,96
2746,147,14.07.2019,World Wrestling Entertainment,Big E & Xavier Woods vs. Daniel Bryan & Rowan vs. Otis & Tucker ,****,Triple Threat,7.62,70
2747,149,14.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso,***1/2,Tag Team,6.31,47
2748,151,13.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Shingo Takagi,****1/4,Singles,8.08,163
2749,153,13.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Jay White,****1/4,Singles,7.75,150
2750,56,03.08.2019,Lucha Libre AAA World Wide,Blue Demon Jr. vs. Dr. Wagner Jr.,***1/4,Mask Vs. Hair,8.72,49
2751,58,03.08.2019,Lucha Libre AAA World Wide,"Fenix   , Laredo Kid & Pentagon Jr. vs. Kenny Omega, Matt Jackson & Nick Jackson",****,Six Man Tag Team,6.77,46
2752,60,03.08.2019,Lucha Libre AAA World Wide,"Cain Velasquez, Cody  & Psycho Clown vs. El Texano Jr., Killer Kross & Taurus     ",***1/4,Six Man Tag Team,6.33,20
2753,62,01.08.2019,New Japan Pro Wrestling,Jeff Cobb vs. Shingo Takagi,****1/4,Singles,7.45,93
2754,64,01.08.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tomohiro Ishii,****1/4,Singles,8.37,101
2755,66,30.07.2019,New Japan Pro Wrestling,EVIL vs. Hiroshi Tanahashi,****3/4,Singles,8.05,100
2756,68,29.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso vs. Karl Anderson & Luke Gallows,***3/4,Triple Threat Tag Team,6.39,22
2757,70,28.07.2019,PROGRESS Wrestling,Shigehiro Irie vs. The OJMO,,Singles, , 
2758,72,28.07.2019,All Japan Pro Wrestling,Kento Miyahara vs. Zeus ,,Singles,9.29,44
2759,74,28.07.2019,Beyond Wrestling,David Starr vs. Joey Janela,,60 Minute Iron Man,7.96,22
2760,76,28.07.2019,Pro Wrestling ZERO1,Towa Iwasaki vs. Yuji Hino,,Singles,6.67,5
2761,78,28.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Tomohiro Ishii,****1/2,Singles,8.94,159
2762,80,28.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Taichi,***3/4,Singles,5.46,34
2763,82,27.07.2019,Pro Wrestling NOAH,Kaito Kiyomiya vs. Katsuhiko Nakajima,,Singles,7.97,29
2764,84,27.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. KENTA,****1/2,Singles,8.29,149
2765,86,27.07.2019,New Japan Pro Wrestling,EVIL vs. Zack Sabre Jr.,***3/4,Singles,7.08,92
2766,88,26.07.2019,Pro Wrestling Guerrilla,Andy Brown vs. Trey Miguel,***1/2,Singles, , 
2767,90,26.07.2019,Pro Wrestling Guerrilla,Darby Allin vs. MJF,****,Singles, , 
2768,92,26.07.2019,Pro Wrestling Guerrilla,Joey Janela vs. Jungle Boy ,***1/4,Singles, , 
2769,94,26.07.2019,Pro Wrestling Guerrilla,Dezmond Xavier & Zachary Wentz vs. Ortiz  & Santana   ,****1/4,Tag Team, , 
2770,96,24.07.2019,Beyond Wrestling,David Starr vs. Wheeler Yuta,,Singles, , 
2771,98,24.07.2019,Beyond Wrestling,Chris Dickinson vs. Timothy Thatcher,,Singles,6.71,6
2772,100,24.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Shingo Takagi,****1/4,Singles,8.24,153
2773,102,23.07.2019,World Wrestling Entertainment,Drew Gulak vs. Isaiah Scott,,Singles,7.78,49
2774,104,21.07.2019,Big Japan Pro-Wrestling,Takuya Nomura vs. Yuji Okabayashi,,Singles,8.29,6
2775,106,21.07.2019,Dragon Gate,Big R Shimizu & Eita vs. KAI & YAMATO vs. Kaito Ishida & Naruki Doi,****3/4,Triple Threat Elimination,9.07,54
2776,108,21.07.2019,Dragon Gate,Flamita vs. Susumu Yokosuka,****1/4,Singles,7.57,27
2777,110,20.07.2019,Pro Wrestling ZERO1,Masato Tanaka vs. Yuji Hino,,Singles, , 
2778,112,20.07.2019,Ring Of Honor,"Bandido  , Mark Haskins, PJ Black & Tracy Williams vs. Brody King, Flip Gordon, Marty Scurll & PCO",,Eight Man Tag Team,7.39,17
2779,114,20.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Will Ospreay,*****3/4,Singles,9.23,222
2780,116,20.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. SANADA,****1/2,Singles,6.80,131
2781,118,19.07.2019,Consejo Mundial De Lucha Libre,"El Hijo de LA Park, LA Park & LA Park Jr. vs. La Bestia Del Ring, Mistico  & Rush   ",,Best Two Out Of Three Falls Six Man Tag Team,7.78,8
2782,120,19.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tetsuya Naito,***3/4,Singles,7.72,115
2783,122,19.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tomohiro Ishii,*****,Singles,9.22,230
2784,124,18.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Zack Sabre Jr.,****1/2,Singles,8.01,134
2785,126,18.07.2019,New Japan Pro Wrestling,KENTA vs. Lance Archer,***1/2,Singles,6.28,39
2786,128,17.07.2019,All Japan Pro Wrestling,Kento Miyahara & Yuma Aoyagi vs. Dylan James & Zeus ,****,Tag Team, , 
2787,130,17.07.2019,All Japan Pro Wrestling,Banana Senga & Tsutomu Oosugi vs. Hikaru Sato & Yusuke Okada,***3/4,Tag Team, , 
2788,132,15.07.2019,Dramatic Dream Team,Akito vs. ASUKA,,IPPON Fluorescent Lighttube Death,8.42,49
2789,134,15.07.2019,Dramatic Dream Team,"Mizuki Watase, Shunma Katsumata & Yuki Ino vs. Naomi Yoshimura, Nobuhiro Shimatani & Yuki Ueno",,Six Man Tag Team,6.43,13
2790,136,15.07.2019,Dramatic Dream Team,Konosuke Takeshita vs. Tetsuya Endo,****1/2,Singles,9.56,81
2791,138,15.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Juice Robinson,***1/4,Singles,6.81,95
2792,140,14.07.2019,New Japan Pro Wrestling,SANADA vs. Will Ospreay,****3/4,Singles,8.04,147
2793,142,14.07.2019,New Japan Pro Wrestling,EVIL vs. Kota Ibushi,****3/4,Singles,7.79,127
2794,144,14.07.2019,New Japan Pro Wrestling,Bad Luck Fale vs. Lance Archer,***,Singles,5.60,111
2795,146,14.07.2019,World Wrestling Entertainment,Aleister Black vs. Cesaro,***3/4,Singles,7.71,107
2796,148,14.07.2019,World Wrestling Entertainment,Drew McIntyre & Shane McMahon vs. Roman Reigns & The Undertaker,****,No Holds Barred,6.68,56
2797,150,14.07.2019,World Wrestling Entertainment,Bobby Lashley vs. Braun Strowman,***3/4,Last Man Standing,6.77,46
2798,152,13.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Tomohiro Ishii,****1/2,Singles,8.33,176
2799,154,13.07.2019,All Elite Wrestling,CIMA vs. Kenny Omega,****1/2,Singles,8.39,156
2800,57,03.08.2019,Lucha Libre AAA World Wide,"Carta Brava Jr. , Mocho Cota Jr. & Tito Santana  vs. El Hijo del Vikingo, Golden Magic & Myzteziz Jr. vs. Mamba, Maximo & Pimpinela Escarlata",***3/4,Three Way Nine Man Tag Team,7.23,21
2801,59,03.08.2019,Lucha Libre AAA World Wide,"Aramis , Arez & Toxin  vs. Arkangel Divino, Astrolux & Dragon Bane",***3/4,Six Man Tag Team,8.10,20
2802,61,02.08.2019,Scenic City Invitational,Daniel Makabe vs. Tony Deppen,,Singles,7.60,9
2803,63,01.08.2019,New Japan Pro Wrestling,Juice Robinson vs. Tetsuya Naito,***1/2,Singles,6.92,85
2804,65,30.07.2019,New Japan Pro Wrestling,Will Ospreay vs. Zack Sabre Jr.,****1/2,Singles,8.59,136
2805,67,30.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Lance Archer,***3/4,Singles,7.03,103
2806,69,28.07.2019,PROGRESS Wrestling,James Drake  & Zack Gibson vs. Kyle Fletcher & Mark Davis,,Tag Team, , 
2807,71,28.07.2019,Pro Wrestling ZERO1,Jushin Thunder Liger & The Great Sasuke vs. Shinjiro Otani & Tatsuhito Takaiwa,,Tag Team, , 
2808,73,28.07.2019,Beyond Wrestling,Chris Dickinson vs. Daisuke Sekimoto,,Singles,8.18,27
2809,75,28.07.2019,Pro Wrestling ZERO1,ASUKA vs. Kohei Sato,,Singles,7.00,7
2810,77,28.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tetsuya Naito,****1/4,Singles,7.94,139
2811,79,28.07.2019,New Japan Pro Wrestling,Jay White vs. Shingo Takagi,****1/2,Singles,7.82,109
2812,81,27.07.2019,All Japan Pro Wrestling,Jake Lee & Naoya Nomura vs. Shuji Ishikawa & Suwama,,Tag Team,7.58,11
2813,83,27.07.2019,Pro Wrestling NOAH,Go Shiozaki vs. Hideki Suzuki,,Singles,7.54,12
2814,85,27.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Lance Archer,****,Singles,7.54,112
2815,87,27.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. SANADA,****,Singles,6.77,93
2816,89,26.07.2019,Pro Wrestling Guerrilla,Chuck Taylor & Trent vs. Evil Uno & Stu Grayson,***3/4,Tag Team, , 
2817,91,26.07.2019,Pro Wrestling Guerrilla,"Black Taurus, Laredo Kid & Puma King vs. Bandido  , Flamita & Rey Horus",*****,Six Man Tag Team, , 
2818,93,26.07.2019,Pro Wrestling Guerrilla,Brody King vs. David Starr,***1/4,Singles, , 
2819,95,25.07.2019,Major League Wrestling,Davey Boy Smith Jr. vs. Timothy Thatcher,,Singles,6.17,5
2820,97,24.07.2019,Beyond Wrestling,Daniel Garcia vs. Kevin Blackwood,,Singles, , 
2821,99,24.07.2019,World Wonder Ring Stardom,Arisa Hoshiki vs. Hazuki,,Singles,8.59,31
2822,101,24.07.2019,New Japan Pro Wrestling,Tetsuya Naito vs. Tomohiro Ishii,****1/2,Singles,8.80,146
2823,103,21.07.2019,Dramatic Dream Team,Chris Brookes vs. Konosuke Takeshita,,Singles,7.58,18
2824,105,21.07.2019,Dragon Gate,Ben-K vs. PAC,****1/2,Singles,8.11,45
2825,107,21.07.2019,Dragon Gate,Kzy vs. Shun Skywalker,****1/4,Singles,7.81,36
2826,109,21.07.2019,Dragon Gate,"Dragon Kid, Masato Yoshino & Ultimo Dragon vs. Masaaki Mochizuki, Shuji Kondo & Takuya Sugawara",****1/2,Six Man Tag Team,7.18,27
2827,111,20.07.2019,Ring Of Honor,Jay Briscoe & Mark Briscoe vs. Tama Tonga & Tanga Loa,,Street Fight,8.37,26
2828,113,20.07.2019,Ring Of Honor,Jay Lethal vs. Kenny King vs. Matt Taven,,Three Way,7.06,16
2829,115,20.07.2019,New Japan Pro Wrestling,EVIL vs. KENTA,****,Singles,7.33,131
2830,117,20.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Lance Archer,***1/2,Singles,6.82,117
2831,119,19.07.2019,New Japan Pro Wrestling,Shingo Takagi vs. Taichi,****,Singles,7.86,127
2832,121,19.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Juice Robinson,***1/2,Singles,6.60,107
2833,123,18.07.2019,New Japan Pro Wrestling,EVIL vs. SANADA,****1/4,Singles,7.80,122
2834,125,18.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Will Ospreay,*****,Singles,9.20,213
2835,127,17.07.2019,Beyond Wrestling,Brandon Thurston vs. Wheeler Yuta,,Singles, , 
2836,129,17.07.2019,All Japan Pro Wrestling,Atsushi Maruyama & Black Menso-re vs. Kagetora & Yosuke Santa Maria,***1/2,Tag Team, , 
2837,131,16.07.2019,World Wrestling Entertainment,Chad Gable vs. Gentleman Jack Gallagher,****,Singles,8.22,63
2838,133,15.07.2019,Dramatic Dream Team,Daisuke Sasaki & Soma Takao vs. HARASHIMA & Yasu Urano,,Tag Team,7.72,28
2839,135,15.07.2019,Dramatic Dream Team,Chris Brookes & Masahiro Takanashi vs. MAO & Mike Bailey,,Tag Team,7.13,15
2840,137,15.07.2019,New Japan Pro Wrestling,Jay White vs. Tomohiro Ishii,****1/2,Singles,9.02,169
2841,139,15.07.2019,New Japan Pro Wrestling,Taichi vs. Tetsuya Naito,,Singles,7.23,107
2842,141,14.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Zack Sabre Jr.,****1/2,Singles,7.98,152
2843,143,14.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. KENTA,****1/2,Singles,8.43,171
2844,145,14.07.2019,World Wrestling Entertainment,AJ Styles vs. Ricochet,***3/4,Singles,7.54,96
2845,147,14.07.2019,World Wrestling Entertainment,Big E & Xavier Woods vs. Daniel Bryan & Rowan vs. Otis & Tucker ,****,Triple Threat,7.62,70
2846,149,14.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso,***1/2,Tag Team,6.31,47
2847,151,13.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Shingo Takagi,****1/4,Singles,8.08,163
2848,153,13.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Jay White,****1/4,Singles,7.75,150
2849,155,13.07.2019,All Elite Wrestling,"Darby Allin, Jimmy Havoc & Joey Janela vs. Maxwell Jacob Friedman, Sammy Guevara & Shawn Spears",***,Six Man Tag Team,7.21,109
2850,58,03.08.2019,Lucha Libre AAA World Wide,"Fenix   , Laredo Kid & Pentagon Jr. vs. Kenny Omega, Matt Jackson & Nick Jackson",****,Six Man Tag Team,6.77,46
2851,60,03.08.2019,Lucha Libre AAA World Wide,"Cain Velasquez, Cody  & Psycho Clown vs. El Texano Jr., Killer Kross & Taurus     ",***1/4,Six Man Tag Team,6.33,20
2852,62,01.08.2019,New Japan Pro Wrestling,Jeff Cobb vs. Shingo Takagi,****1/4,Singles,7.45,93
2853,64,01.08.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tomohiro Ishii,****1/4,Singles,8.37,101
2854,66,30.07.2019,New Japan Pro Wrestling,EVIL vs. Hiroshi Tanahashi,****3/4,Singles,8.05,100
2855,68,29.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso vs. Karl Anderson & Luke Gallows,***3/4,Triple Threat Tag Team,6.39,22
2856,70,28.07.2019,PROGRESS Wrestling,Shigehiro Irie vs. The OJMO,,Singles, , 
2857,72,28.07.2019,All Japan Pro Wrestling,Kento Miyahara vs. Zeus ,,Singles,9.29,44
2858,74,28.07.2019,Beyond Wrestling,David Starr vs. Joey Janela,,60 Minute Iron Man,7.96,22
2859,76,28.07.2019,Pro Wrestling ZERO1,Towa Iwasaki vs. Yuji Hino,,Singles,6.67,5
2860,78,28.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Tomohiro Ishii,****1/2,Singles,8.94,159
2861,80,28.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Taichi,***3/4,Singles,5.46,34
2862,82,27.07.2019,Pro Wrestling NOAH,Kaito Kiyomiya vs. Katsuhiko Nakajima,,Singles,7.97,29
2863,84,27.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. KENTA,****1/2,Singles,8.29,149
2864,86,27.07.2019,New Japan Pro Wrestling,EVIL vs. Zack Sabre Jr.,***3/4,Singles,7.08,92
2865,88,26.07.2019,Pro Wrestling Guerrilla,Andy Brown vs. Trey Miguel,***1/2,Singles, , 
2866,90,26.07.2019,Pro Wrestling Guerrilla,Darby Allin vs. MJF,****,Singles, , 
2867,92,26.07.2019,Pro Wrestling Guerrilla,Joey Janela vs. Jungle Boy ,***1/4,Singles, , 
2868,94,26.07.2019,Pro Wrestling Guerrilla,Dezmond Xavier & Zachary Wentz vs. Ortiz  & Santana   ,****1/4,Tag Team, , 
2869,96,24.07.2019,Beyond Wrestling,David Starr vs. Wheeler Yuta,,Singles, , 
2870,98,24.07.2019,Beyond Wrestling,Chris Dickinson vs. Timothy Thatcher,,Singles,6.71,6
2871,100,24.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Shingo Takagi,****1/4,Singles,8.24,153
2872,102,23.07.2019,World Wrestling Entertainment,Drew Gulak vs. Isaiah Scott,,Singles,7.78,49
2873,104,21.07.2019,Big Japan Pro-Wrestling,Takuya Nomura vs. Yuji Okabayashi,,Singles,8.29,6
2874,106,21.07.2019,Dragon Gate,Big R Shimizu & Eita vs. KAI & YAMATO vs. Kaito Ishida & Naruki Doi,****3/4,Triple Threat Elimination,9.07,54
2875,108,21.07.2019,Dragon Gate,Flamita vs. Susumu Yokosuka,****1/4,Singles,7.57,27
2876,110,20.07.2019,Pro Wrestling ZERO1,Masato Tanaka vs. Yuji Hino,,Singles, , 
2877,112,20.07.2019,Ring Of Honor,"Bandido  , Mark Haskins, PJ Black & Tracy Williams vs. Brody King, Flip Gordon, Marty Scurll & PCO",,Eight Man Tag Team,7.39,17
2878,114,20.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Will Ospreay,*****3/4,Singles,9.23,222
2879,116,20.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. SANADA,****1/2,Singles,6.80,131
2880,118,19.07.2019,Consejo Mundial De Lucha Libre,"El Hijo de LA Park, LA Park & LA Park Jr. vs. La Bestia Del Ring, Mistico  & Rush   ",,Best Two Out Of Three Falls Six Man Tag Team,7.78,8
2881,120,19.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tetsuya Naito,***3/4,Singles,7.72,115
2882,122,19.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tomohiro Ishii,*****,Singles,9.22,230
2883,124,18.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Zack Sabre Jr.,****1/2,Singles,8.01,134
2884,126,18.07.2019,New Japan Pro Wrestling,KENTA vs. Lance Archer,***1/2,Singles,6.28,39
2885,128,17.07.2019,All Japan Pro Wrestling,Kento Miyahara & Yuma Aoyagi vs. Dylan James & Zeus ,****,Tag Team, , 
2886,130,17.07.2019,All Japan Pro Wrestling,Banana Senga & Tsutomu Oosugi vs. Hikaru Sato & Yusuke Okada,***3/4,Tag Team, , 
2887,132,15.07.2019,Dramatic Dream Team,Akito vs. ASUKA,,IPPON Fluorescent Lighttube Death,8.42,49
2888,134,15.07.2019,Dramatic Dream Team,"Mizuki Watase, Shunma Katsumata & Yuki Ino vs. Naomi Yoshimura, Nobuhiro Shimatani & Yuki Ueno",,Six Man Tag Team,6.43,13
2889,136,15.07.2019,Dramatic Dream Team,Konosuke Takeshita vs. Tetsuya Endo,****1/2,Singles,9.56,81
2890,138,15.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Juice Robinson,***1/4,Singles,6.81,95
2891,140,14.07.2019,New Japan Pro Wrestling,SANADA vs. Will Ospreay,****3/4,Singles,8.04,147
2892,142,14.07.2019,New Japan Pro Wrestling,EVIL vs. Kota Ibushi,****3/4,Singles,7.79,127
2893,144,14.07.2019,New Japan Pro Wrestling,Bad Luck Fale vs. Lance Archer,***,Singles,5.60,111
